ID,City,Type_of_restaurant,Restaurant_rating,Dine_in_peak_flag,Machine_breakdown_flag,Festival,Weatherconditions,Road_traffic_density,Restaurant_load,Number_of_delivery_partners_nearby,multiple_deliveries,Distance_km,Dynamic_Surge_Multiplier,Order_Date,Time_Orderd,Time_Order_picked,Kitchen_Prep_Time (min),Time_taken (min),hour_of_day,day_of_week,is_weekend,travel_time_total,first_mile_frac,first_mile_time,last_mile_time
DEL10139,Pune,Cloud Kitchen,4.13,0,0,0,Stormy,Low,7,13,0,7.51,1.3,2025-02-04,01:22:00,02:02:00,33,66,1,1,0,33,0.4,13.200000000000001,19.8
DEL10140,Hyderabad,Dine-in,3.83,0,0,0,Rainy,Medium,13,7,0,7.65,1.3,2025-01-12,07:19:00,08:25:00,53,92,7,6,1,39,0.4,15.600000000000001,23.4
DEL10141,Chennai,Dine-in,4.25,0,0,0,Rainy,Low,8,10,1,2.79,1.3,2025-03-13,06:31:00,07:11:00,25,51,6,3,0,26,0.4,10.4,15.6
DEL10142,Hyderabad,Dine-in,4.21,1,0,0,Sunny,Medium,9,14,1,14.19,1.2,2025-03-08,19:22:00,20:36:00,58,106,19,5,1,48,0.4,19.200000000000003,28.799999999999997
DEL10143,Pune,Dine-in,4.18,0,0,0,Sunny,High,8,6,0,13.29,1.4,2025-02-14,02:29:00,03:09:00,26,84,2,4,0,58,0.4,23.200000000000003,34.8
DEL10144,Delhi,Dine-in,4.43,0,0,0,Sunny,Low,10,24,1,14.66,1.0,2025-02-04,17:13:00,18:01:00,38,77,17,1,0,39,0.4,15.600000000000001,23.4
DEL10145,Chennai,Cloud Kitchen,4.08,0,0,0,Sunny,Medium,7,17,2,10.33,1.0,2025-02-10,05:24:00,06:07:00,28,76,5,0,0,48,0.4,19.200000000000003,28.799999999999997
DEL10146,Mumbai,Cloud Kitchen,3.74,0,0,0,Rainy,Low,11,6,1,2.48,1.3,2025-01-20,17:28:00,18:33:00,46,78,17,0,0,32,0.4,12.8,19.2
DEL10147,Kolkata,Dine-in,3.65,0,0,0,Sunny,Low,6,23,0,11.56,1.0,2025-01-10,01:10:00,01:59:00,44,69,1,4,0,25,0.4,10.0,15.0
DEL10148,Delhi,Cloud Kitchen,3.88,0,0,0,Sunny,Low,6,11,1,9.86,1.0,2025-01-16,00:03:00,00:40:00,23,65,0,3,0,42,0.4,16.8,25.2
DEL10149,Mumbai,Cloud Kitchen,3.7,0,0,0,Stormy,Medium,18,16,1,8.36,1.6,2025-03-04,02:06:00,02:52:00,36,79,2,1,0,43,0.4,17.2,25.8
DEL10150,Mumbai,Dine-in,4.38,0,0,0,Rainy,Low,7,18,0,9.67,1.3,2025-03-28,23:38:00,00:07:00,24,53,23,4,0,29,0.4,11.600000000000001,17.4
DEL10151,Pune,Cloud Kitchen,4.09,0,0,0,Sunny,Medium,8,7,0,12.82,1.0,2025-03-01,10:20:00,10:58:00,25,60,10,5,1,35,0.4,14.0,21.0
DEL10152,Delhi,Home Kitchen,3.9,0,0,0,Sunny,High,9,22,0,11.99,1.4,2025-02-21,05:41:00,06:28:00,42,87,5,4,0,45,0.4,18.0,27.0
DEL10153,Hyderabad,Cloud Kitchen,3.37,0,0,0,Cloudy,Low,9,16,1,12.55,1.0,2025-03-01,07:20:00,08:00:00,30,66,7,5,1,36,0.4,14.4,21.599999999999998
DEL10154,Kolkata,Dine-in,3.99,1,0,0,Sunny,Jam,12,8,0,2.19,1.6,2025-01-08,12:07:00,13:19:00,55,81,12,2,0,26,0.4,10.4,15.6
DEL10155,Pune,Dine-in,3.78,0,0,0,Cloudy,High,14,10,0,11.97,1.4,2025-01-15,18:06:00,18:54:00,38,82,18,2,0,44,0.4,17.6,26.4
DEL10156,Kolkata,Dine-in,3.72,0,0,0,Sunny,Medium,11,22,0,9.75,1.0,2025-03-22,07:39:00,08:22:00,38,66,7,5,1,28,0.4,11.200000000000001,16.8
DEL10157,Hyderabad,Cloud Kitchen,4.54,0,0,0,Cloudy,Medium,13,14,0,14.72,1.0,2025-02-05,11:26:00,12:04:00,32,73,11,2,0,41,0.4,16.400000000000002,24.599999999999998
DEL10158,Bangalore,Home Kitchen,4.36,0,0,0,Sunny,Low,6,16,0,2.33,1.0,2025-02-09,17:54:00,18:42:00,43,54,17,6,1,11,0.4,4.4,6.6
DEL10159,Bangalore,Cloud Kitchen,3.74,0,0,0,Sunny,Low,7,12,1,14.89,1.0,2025-02-15,16:55:00,17:45:00,37,80,16,5,1,43,0.4,17.2,25.8
DEL10160,Hyderabad,Dine-in,4.44,0,0,0,Cloudy,Low,10,19,0,1.75,1.0,2025-01-07,22:43:00,23:11:00,23,31,22,1,0,8,0.4,3.2,4.8
DEL10161,Delhi,Dine-in,3.81,1,0,0,Rainy,Medium,12,8,1,3.11,1.5,2025-02-19,14:50:00,16:11:00,59,96,14,2,0,37,0.4,14.8,22.2
DEL10162,Mumbai,Home Kitchen,4.5,0,0,0,Rainy,Medium,14,11,1,3.25,1.3,2025-01-25,04:46:00,05:29:00,29,58,4,5,1,29,0.4,11.600000000000001,17.4
DEL10163,Kolkata,Home Kitchen,3.74,0,0,0,Sunny,Medium,13,16,1,11.26,1.0,2025-03-30,09:20:00,10:16:00,46,87,9,6,1,41,0.4,16.400000000000002,24.599999999999998
DEL10164,Mumbai,Home Kitchen,3.83,0,0,1,Rainy,Low,17,6,2,6.15,2.1,2025-01-14,01:52:00,03:15:00,59,106,1,1,0,47,0.4,18.8,28.2
DEL10165,Kolkata,Cloud Kitchen,3.64,0,0,1,Rainy,Medium,13,10,1,6.78,1.8,2025-01-26,04:37:00,05:27:00,35,73,4,6,1,38,0.4,15.200000000000001,22.8
DEL10166,Hyderabad,Cloud Kitchen,4.59,0,0,0,Cloudy,Medium,8,18,0,8.85,1.0,2025-03-21,22:51:00,23:29:00,33,56,22,4,0,23,0.4,9.200000000000001,13.799999999999999
DEL10167,Pune,Dine-in,4.38,1,0,0,Sunny,Medium,9,5,0,11.99,1.2,2025-01-24,12:11:00,13:23:00,52,96,12,4,0,44,0.4,17.6,26.4
DEL10168,Chennai,Cloud Kitchen,3.79,0,0,0,Sunny,Low,13,19,1,14.06,1.0,2025-02-16,10:56:00,11:42:00,36,84,10,6,1,48,0.4,19.200000000000003,28.799999999999997
DEL10169,Kolkata,Home Kitchen,4.19,0,0,0,Cloudy,Low,6,10,1,14.3,1.0,2025-03-16,06:08:00,06:59:00,36,89,6,6,1,53,0.4,21.200000000000003,31.799999999999997
DEL10170,Kolkata,Cloud Kitchen,4.41,0,0,0,Sunny,High,7,9,1,4.63,1.4,2025-02-20,20:18:00,21:00:00,26,61,20,3,0,35,0.4,14.0,21.0
DEL10171,Pune,Dine-in,4.13,0,1,0,Stormy,Low,3,21,1,13.65,1.3,2025-03-31,03:38:00,04:36:00,48,109,3,0,0,61,0.4,24.400000000000002,36.6
DEL10172,Hyderabad,Dine-in,3.81,1,0,0,Sunny,Low,20,17,0,4.96,1.5,2025-02-05,20:29:00,21:34:00,55,75,20,2,0,20,0.4,8.0,12.0
DEL10173,Hyderabad,Cloud Kitchen,4.13,0,0,1,Cloudy,High,26,9,1,1.47,2.2,2025-03-14,12:35:00,13:25:00,34,59,12,4,0,25,0.4,10.0,15.0
DEL10174,Hyderabad,Dine-in,4.23,0,0,1,Sunny,Jam,16,8,0,14.71,2.2,2025-01-14,04:57:00,05:48:00,39,139,4,1,0,100,0.4,40.0,60.0
DEL10175,Bangalore,Dine-in,4.41,0,0,0,Sunny,Medium,10,6,0,12.91,1.0,2025-03-09,09:56:00,10:42:00,32,72,9,6,1,40,0.4,16.0,24.0
DEL10176,Kolkata,Dine-in,4.04,0,0,0,Stormy,Medium,10,16,1,10.3,1.3,2025-03-26,04:01:00,04:50:00,39,88,4,2,0,49,0.4,19.6,29.4
DEL10177,Hyderabad,Dine-in,3.91,0,0,0,Sunny,Medium,6,24,1,1.73,1.0,2025-03-01,09:34:00,10:25:00,41,58,9,5,1,17,0.4,6.800000000000001,10.2
DEL10178,Chennai,Dine-in,4.57,1,0,0,Sunny,Low,10,12,0,3.26,1.2,2025-03-26,14:21:00,15:05:00,31,50,14,2,0,19,0.4,7.6000000000000005,11.4
DEL10179,Delhi,Dine-in,4.41,1,0,0,Cloudy,Low,7,8,0,2.48,1.2,2025-02-11,19:34:00,20:30:00,39,62,19,1,0,23,0.4,9.200000000000001,13.799999999999999
DEL10180,Pune,Dine-in,4.12,0,0,0,Rainy,Medium,8,19,0,6.54,1.3,2025-03-13,22:08:00,22:41:00,28,49,22,3,0,21,0.4,8.4,12.6
DEL10181,Pune,Dine-in,4.19,0,0,0,Sunny,High,9,13,1,3.58,1.4,2025-02-02,00:54:00,01:53:00,47,73,0,6,1,26,0.4,10.4,15.6
DEL10182,Hyderabad,Home Kitchen,3.78,0,0,0,Cloudy,Low,6,5,0,14.84,1.0,2025-02-15,22:15:00,22:59:00,29,80,22,5,1,51,0.4,20.400000000000002,30.599999999999998
DEL10183,Delhi,Dine-in,3.86,0,0,0,Sunny,High,13,16,2,2.11,1.4,2025-01-20,01:25:00,02:33:00,53,83,1,0,0,30,0.4,12.0,18.0
DEL10184,Mumbai,Dine-in,4.07,1,0,0,Sunny,Low,8,7,0,7.43,1.2,2025-03-07,14:43:00,15:23:00,22,58,14,4,0,36,0.4,14.4,21.599999999999998
DEL10185,Pune,Dine-in,3.76,0,0,0,Sunny,Low,12,7,0,3.68,1.0,2025-02-10,18:46:00,19:51:00,52,72,18,0,0,20,0.4,8.0,12.0
DEL10186,Delhi,Home Kitchen,4.24,0,0,0,Cloudy,High,4,8,2,5.41,1.4,2025-01-16,01:01:00,01:45:00,22,70,1,3,0,48,0.4,19.200000000000003,28.799999999999997
DEL10187,Chennai,Cloud Kitchen,4.25,0,0,0,Cloudy,Jam,12,10,1,3.98,1.4,2025-02-16,05:14:00,05:52:00,23,62,5,6,1,39,0.4,15.600000000000001,23.4
DEL10188,Kolkata,Cloud Kitchen,3.93,0,0,0,Cloudy,Medium,9,21,0,6.31,1.0,2025-01-23,01:55:00,02:38:00,38,58,1,3,0,20,0.4,8.0,12.0
DEL10189,Kolkata,Dine-in,4.22,1,0,0,Sunny,Medium,13,17,2,14.53,1.2,2025-03-29,13:25:00,14:43:00,58,111,13,5,1,53,0.4,21.200000000000003,31.799999999999997
DEL10190,Chennai,Cloud Kitchen,4.76,0,0,0,Sunny,High,7,12,0,9.8,1.4,2025-03-04,08:58:00,09:26:00,20,61,8,1,0,41,0.4,16.400000000000002,24.599999999999998
DEL10191,Bangalore,Cloud Kitchen,4.32,0,0,0,Sunny,Jam,14,20,0,4.97,1.4,2025-01-09,00:55:00,01:30:00,30,60,0,3,0,30,0.4,12.0,18.0
DEL10192,Hyderabad,Home Kitchen,4.21,0,0,0,Rainy,Medium,7,2,1,4.75,1.8,2025-02-17,11:34:00,12:39:00,42,81,11,0,0,39,0.4,15.600000000000001,23.4
DEL10193,Hyderabad,Home Kitchen,3.76,0,0,1,Sunny,Jam,14,5,1,13.16,1.9,2025-03-14,08:03:00,09:21:00,58,148,8,4,0,90,0.4,36.0,54.0
DEL10194,Kolkata,Cloud Kitchen,3.99,0,0,0,Rainy,Low,19,10,1,10.47,1.6,2025-01-29,18:03:00,18:47:00,29,78,18,2,0,49,0.4,19.6,29.4
DEL10195,Bangalore,Dine-in,4.34,0,0,0,Sunny,Medium,10,21,1,13.48,1.0,2025-03-28,05:05:00,05:53:00,38,75,5,4,0,37,0.4,14.8,22.2
DEL10196,Bangalore,Dine-in,4.12,0,1,1,Stormy,Medium,10,13,0,4.93,1.8,2025-01-14,02:47:00,03:41:00,47,71,2,1,0,24,0.4,9.600000000000001,14.399999999999999
DEL10197,Hyderabad,Dine-in,4.35,0,0,0,Rainy,High,14,14,1,12.43,1.7,2025-02-23,08:08:00,08:51:00,32,118,8,6,1,86,0.4,34.4,51.6
DEL10198,Hyderabad,Home Kitchen,3.99,0,0,0,Cloudy,High,14,16,1,14.01,1.4,2025-01-19,10:12:00,11:06:00,44,105,10,6,1,61,0.4,24.400000000000002,36.6
DEL10199,Kolkata,Dine-in,3.96,1,0,0,Cloudy,Low,4,22,0,14.37,1.2,2025-02-02,12:25:00,13:29:00,54,98,12,6,1,44,0.4,17.6,26.4
DEL10200,Delhi,Home Kitchen,4.44,0,0,0,Rainy,Medium,9,8,0,2.29,1.3,2025-02-02,03:17:00,04:05:00,36,54,3,6,1,18,0.4,7.2,10.799999999999999
DEL10201,Kolkata,Dine-in,4.07,0,0,0,Rainy,Medium,15,21,1,6.07,1.3,2025-01-29,08:09:00,08:50:00,31,66,8,2,0,35,0.4,14.0,21.0
DEL10202,Delhi,Home Kitchen,3.59,0,0,0,Sunny,High,11,10,1,8.48,1.4,2025-01-02,05:02:00,06:10:00,53,100,5,3,0,47,0.4,18.8,28.2
DEL10203,Delhi,Cloud Kitchen,4.12,0,0,0,Sunny,Medium,11,7,2,6.65,1.0,2025-02-23,10:17:00,11:02:00,22,69,10,6,1,47,0.4,18.8,28.2
DEL10204,Chennai,Dine-in,3.55,0,0,0,Sunny,Low,12,6,0,5.46,1.0,2025-03-20,08:22:00,09:18:00,42,67,8,3,0,25,0.4,10.0,15.0
DEL10205,Pune,Dine-in,4.17,0,0,0,Sunny,Medium,13,10,1,1.63,1.0,2025-02-06,06:03:00,06:58:00,40,62,6,3,0,22,0.4,8.8,13.2
DEL10206,Hyderabad,Dine-in,4.09,0,0,0,Sunny,Medium,6,15,0,4.05,1.0,2025-01-08,01:47:00,02:18:00,26,39,1,2,0,13,0.4,5.2,7.8
DEL10207,Delhi,Dine-in,3.57,1,0,1,Sunny,Medium,14,4,1,13.96,2.2,2025-01-26,13:53:00,15:07:00,48,106,13,6,1,58,0.4,23.200000000000003,34.8
DEL10208,Pune,Cloud Kitchen,4.17,0,0,0,Stormy,Medium,18,17,1,5.4,1.6,2025-02-06,09:59:00,10:50:00,41,70,9,3,0,29,0.4,11.600000000000001,17.4
DEL10209,Kolkata,Cloud Kitchen,4.57,0,0,0,Stormy,High,9,20,0,8.75,1.7,2025-03-10,04:40:00,05:14:00,29,70,4,0,0,41,0.4,16.400000000000002,24.599999999999998
DEL10210,Mumbai,Cloud Kitchen,4.15,0,0,0,Sunny,Low,7,22,1,4.29,1.0,2025-03-26,13:43:00,14:18:00,25,49,13,2,0,24,0.4,9.600000000000001,14.399999999999999
DEL10211,Delhi,Cloud Kitchen,4.13,0,0,0,Rainy,Medium,15,12,0,11.23,1.3,2025-01-24,18:36:00,19:10:00,26,62,18,4,0,36,0.4,14.4,21.599999999999998
DEL10212,Pune,Home Kitchen,3.99,0,0,0,Rainy,Jam,8,7,0,2.83,1.7,2025-02-16,11:53:00,12:48:00,42,79,11,6,1,37,0.4,14.8,22.2
DEL10213,Chennai,Dine-in,4.18,0,0,0,Stormy,Low,8,12,2,7.77,1.3,2025-01-19,15:43:00,16:44:00,43,88,15,6,1,45,0.4,18.0,27.0
DEL10214,Pune,Dine-in,4.46,0,0,0,Sunny,Low,7,17,0,14.73,1.0,2025-03-22,18:52:00,19:39:00,42,76,18,5,1,34,0.4,13.600000000000001,20.4
DEL10215,Chennai,Dine-in,4.32,0,0,0,Rainy,Medium,16,11,0,4.58,1.6,2025-03-13,18:37:00,19:15:00,29,49,18,3,0,20,0.4,8.0,12.0
DEL10216,Chennai,Cloud Kitchen,3.83,0,0,0,Cloudy,Low,8,8,1,12.26,1.0,2025-01-21,15:11:00,15:48:00,20,66,15,1,0,46,0.4,18.400000000000002,27.599999999999998
DEL10217,Bangalore,Dine-in,4.15,1,0,0,Rainy,Low,5,15,0,1.08,1.5,2025-01-01,14:36:00,15:15:00,29,42,14,2,0,13,0.4,5.2,7.8
DEL10218,Delhi,Dine-in,4.13,0,0,0,Sunny,Low,10,21,1,5.88,1.0,2025-01-04,05:10:00,05:53:00,33,61,5,5,1,28,0.4,11.200000000000001,16.8
DEL10219,Delhi,Dine-in,4.39,0,0,0,Stormy,High,14,8,0,3.03,1.7,2025-01-16,05:59:00,06:53:00,42,68,5,3,0,26,0.4,10.4,15.6
DEL10220,Kolkata,Home Kitchen,4.54,0,0,0,Stormy,Low,9,21,1,4.07,1.3,2025-03-06,16:40:00,17:35:00,45,71,16,3,0,26,0.4,10.4,15.6
DEL10221,Kolkata,Cloud Kitchen,3.77,0,0,1,Stormy,Low,14,14,0,4.29,1.8,2025-01-14,17:27:00,18:04:00,31,48,17,1,0,17,0.4,6.800000000000001,10.2
DEL10222,Kolkata,Dine-in,3.94,1,0,0,Cloudy,Medium,8,10,2,2.87,1.2,2025-01-31,13:33:00,14:56:00,58,98,13,4,0,40,0.4,16.0,24.0
DEL10223,Delhi,Cloud Kitchen,4.35,0,0,0,Sunny,Low,5,13,1,1.05,1.0,2025-03-29,17:07:00,17:52:00,33,51,17,5,1,18,0.4,7.2,10.799999999999999
DEL10224,Hyderabad,Cloud Kitchen,4.07,0,0,0,Rainy,Low,16,2,2,13.7,2.1,2025-02-13,03:35:00,04:47:00,44,119,3,3,0,75,0.4,30.0,45.0
DEL10225,Kolkata,Dine-in,4.26,0,0,0,Sunny,Medium,17,24,1,1.06,1.3,2025-03-30,23:54:00,00:40:00,36,52,23,6,1,16,0.4,6.4,9.6
DEL10226,Bangalore,Dine-in,3.37,0,0,0,Stormy,Medium,10,4,0,2.47,1.8,2025-01-12,04:41:00,05:45:00,48,72,4,6,1,24,0.4,9.600000000000001,14.399999999999999
DEL10227,Mumbai,Dine-in,4.2,0,0,0,Cloudy,Medium,11,8,1,6.83,1.0,2025-03-12,08:12:00,08:55:00,26,63,8,2,0,37,0.4,14.8,22.2
DEL10228,Delhi,Dine-in,4.14,1,0,0,Sunny,Low,11,7,1,6.53,1.2,2025-02-14,12:33:00,13:42:00,46,84,12,4,0,38,0.4,15.200000000000001,22.8
DEL10229,Delhi,Home Kitchen,4.32,0,1,0,Sunny,Low,9,14,0,8.22,1.0,2025-02-18,21:53:00,23:03:00,64,90,21,1,0,26,0.4,10.4,15.6
DEL10230,Mumbai,Cloud Kitchen,4.08,0,0,0,Sunny,Jam,18,5,0,8.43,1.7,2025-01-03,14:37:00,15:25:00,33,99,14,4,0,66,0.4,26.400000000000002,39.6
DEL10231,Pune,Dine-in,3.87,0,0,0,Rainy,Low,9,2,1,4.08,1.8,2025-01-28,15:46:00,16:43:00,34,73,15,1,0,39,0.4,15.600000000000001,23.4
DEL10232,Chennai,Cloud Kitchen,4.15,0,0,0,Sunny,Medium,10,12,0,6.2,1.0,2025-01-07,19:56:00,20:29:00,25,45,19,1,0,20,0.4,8.0,12.0
DEL10233,Bangalore,Dine-in,4.05,0,0,0,Sunny,Medium,4,11,0,7.78,1.0,2025-01-29,01:33:00,02:21:00,39,61,1,2,0,22,0.4,8.8,13.2
DEL10234,Kolkata,Cloud Kitchen,4.2,0,0,1,Stormy,Medium,17,1,0,9.1,2.5,2025-01-26,09:58:00,10:51:00,34,84,9,6,1,50,0.4,20.0,30.0
DEL10235,Delhi,Cloud Kitchen,3.89,0,0,0,Sunny,Jam,10,22,0,11.15,1.4,2025-02-21,05:23:00,05:51:00,23,84,5,4,0,61,0.4,24.400000000000002,36.6
DEL10236,Bangalore,Dine-in,4.35,1,0,0,Cloudy,Medium,10,10,0,2.07,1.2,2025-01-15,20:45:00,21:31:00,31,50,20,2,0,19,0.4,7.6000000000000005,11.4
DEL10237,Bangalore,Dine-in,3.39,1,0,0,Sunny,Low,5,16,0,10.44,1.2,2025-02-13,12:42:00,13:52:00,60,95,12,3,0,35,0.4,14.0,21.0
DEL10238,Mumbai,Cloud Kitchen,3.85,0,0,0,Rainy,Low,19,9,1,3.47,1.6,2025-03-30,17:18:00,18:17:00,43,71,17,6,1,28,0.4,11.200000000000001,16.8
DEL10239,Kolkata,Home Kitchen,4.19,0,0,0,Sunny,Low,13,15,0,11.94,1.0,2025-03-06,10:38:00,11:25:00,42,76,10,3,0,34,0.4,13.600000000000001,20.4
DEL10240,Bangalore,Cloud Kitchen,3.92,0,0,0,Stormy,Jam,9,11,2,8.21,1.7,2025-02-11,07:01:00,07:56:00,36,133,7,1,0,97,0.4,38.800000000000004,58.199999999999996
DEL10241,Delhi,Dine-in,3.91,0,0,0,Sunny,High,17,21,1,13.87,1.7,2025-02-23,23:54:00,00:55:00,51,105,23,6,1,54,0.4,21.6,32.4
DEL10242,Bangalore,Cloud Kitchen,3.86,0,0,0,Rainy,Medium,6,5,1,6.82,1.3,2025-03-25,20:26:00,21:16:00,30,71,20,1,0,41,0.4,16.400000000000002,24.599999999999998
DEL10243,Mumbai,Cloud Kitchen,4.38,0,0,0,Sunny,Medium,9,9,0,6.99,1.0,2025-01-11,23:50:00,00:26:00,25,48,23,5,1,23,0.4,9.200000000000001,13.799999999999999
DEL10244,Chennai,Cloud Kitchen,3.67,0,0,0,Sunny,Medium,8,18,0,13.44,1.0,2025-01-04,22:41:00,23:23:00,37,74,22,5,1,37,0.4,14.8,22.2
DEL10245,Bangalore,Dine-in,4.48,1,0,0,Sunny,Medium,8,8,0,8.1,1.2,2025-03-09,14:34:00,15:30:00,39,75,14,6,1,36,0.4,14.4,21.599999999999998
DEL10246,Kolkata,Home Kitchen,4.21,0,0,0,Cloudy,Medium,10,9,1,1.64,1.0,2025-02-26,16:22:00,17:10:00,32,56,16,2,0,24,0.4,9.600000000000001,14.399999999999999
DEL10247,Bangalore,Cloud Kitchen,3.79,0,1,0,Sunny,Medium,7,17,0,5.26,1.0,2025-02-09,06:38:00,07:36:00,53,71,6,6,1,18,0.4,7.2,10.799999999999999
DEL10248,Bangalore,Dine-in,3.92,0,0,0,Stormy,Low,7,18,0,4.54,1.3,2025-02-19,04:24:00,05:01:00,32,48,4,2,0,16,0.4,6.4,9.6
DEL10249,Delhi,Dine-in,4.14,0,0,0,Sunny,Low,11,8,2,1.29,1.0,2025-01-31,09:09:00,10:11:00,40,73,9,4,0,33,0.4,13.200000000000001,19.8
DEL10250,Pune,Dine-in,4.7,1,0,0,Sunny,Jam,12,5,0,2.44,1.6,2025-01-25,20:36:00,21:36:00,40,75,20,5,1,35,0.4,14.0,21.0
DEL10251,Delhi,Dine-in,3.93,0,0,0,Cloudy,Low,12,17,2,12.3,1.0,2025-02-08,16:33:00,17:31:00,43,96,16,5,1,53,0.4,21.200000000000003,31.799999999999997
DEL10252,Bangalore,Home Kitchen,3.37,0,0,0,Cloudy,High,6,18,1,7.76,1.4,2025-03-06,16:02:00,16:41:00,29,74,16,3,0,45,0.4,18.0,27.0
DEL10253,Kolkata,Cloud Kitchen,4.19,0,0,0,Sunny,Low,9,10,0,8.02,1.0,2025-01-04,23:58:00,00:48:00,40,66,23,5,1,26,0.4,10.4,15.6
DEL10254,Kolkata,Dine-in,3.96,0,0,0,Sunny,Low,14,12,0,6.55,1.0,2025-03-05,02:18:00,02:58:00,32,53,2,2,0,21,0.4,8.4,12.6
DEL10255,Delhi,Dine-in,4.11,0,0,0,Sunny,Low,6,15,0,12.91,1.0,2025-02-25,22:02:00,22:43:00,36,67,22,1,0,31,0.4,12.4,18.599999999999998
DEL10256,Bangalore,Cloud Kitchen,3.91,0,0,0,Sunny,Medium,13,13,1,5.68,1.0,2025-01-12,16:05:00,17:02:00,45,75,16,6,1,30,0.4,12.0,18.0
DEL10257,Chennai,Cloud Kitchen,4.15,0,0,0,Sunny,Low,11,24,0,6.23,1.0,2025-03-10,01:29:00,02:15:00,41,61,1,0,0,20,0.4,8.0,12.0
DEL10258,Pune,Cloud Kitchen,4.11,0,0,0,Sunny,Medium,19,9,0,14.73,1.3,2025-03-23,09:40:00,10:25:00,34,80,9,6,1,46,0.4,18.400000000000002,27.599999999999998
DEL10259,Kolkata,Dine-in,3.65,0,0,0,Stormy,Low,10,7,2,5.85,1.3,2025-03-25,08:48:00,09:50:00,39,87,8,1,0,48,0.4,19.200000000000003,28.799999999999997
DEL10260,Pune,Cloud Kitchen,4.63,0,0,0,Sunny,Medium,5,7,0,3.41,1.0,2025-02-12,22:38:00,23:07:00,16,35,22,2,0,19,0.4,7.6000000000000005,11.4
DEL10261,Chennai,Dine-in,3.63,0,0,0,Rainy,Medium,17,16,0,10.89,1.6,2025-01-27,09:08:00,10:01:00,48,90,9,0,0,42,0.4,16.8,25.2
DEL10262,Delhi,Cloud Kitchen,4.6,0,0,0,Sunny,Low,9,11,0,3.84,1.0,2025-02-20,15:20:00,15:51:00,22,39,15,3,0,17,0.4,6.800000000000001,10.2
DEL10263,Kolkata,Dine-in,4.33,0,0,0,Rainy,Medium,7,19,1,4.09,1.3,2025-02-05,18:00:00,18:44:00,34,62,18,2,0,28,0.4,11.200000000000001,16.8
DEL10264,Chennai,Dine-in,4.06,0,0,0,Cloudy,Medium,9,21,1,11.48,1.0,2025-02-19,02:51:00,03:50:00,49,91,2,2,0,42,0.4,16.8,25.2
DEL10265,Delhi,Cloud Kitchen,4.21,0,1,0,Sunny,High,7,6,0,11.0,1.4,2025-02-10,09:49:00,10:37:00,34,85,9,0,0,51,0.4,20.400000000000002,30.599999999999998
DEL10266,Delhi,Cloud Kitchen,4.58,0,0,0,Rainy,Medium,9,15,0,4.01,1.3,2025-03-02,17:02:00,17:38:00,31,47,17,6,1,16,0.4,6.4,9.6
DEL10267,Bangalore,Cloud Kitchen,4.39,0,0,0,Cloudy,Low,7,21,2,14.83,1.0,2025-03-06,22:55:00,23:33:00,23,82,22,3,0,59,0.4,23.6,35.4
DEL10268,Pune,Cloud Kitchen,3.97,0,0,0,Sunny,Medium,11,8,1,1.49,1.0,2025-02-23,04:08:00,04:59:00,34,58,4,6,1,24,0.4,9.600000000000001,14.399999999999999
DEL10269,Delhi,Dine-in,4.55,1,0,0,Rainy,Medium,7,12,0,6.87,1.5,2025-02-06,14:27:00,15:14:00,34,64,14,3,0,30,0.4,12.0,18.0
DEL10270,Bangalore,Cloud Kitchen,4.62,0,0,0,Rainy,Low,6,18,0,11.7,1.3,2025-03-09,14:00:00,14:24:00,19,53,14,6,1,34,0.4,13.600000000000001,20.4
DEL10271,Delhi,Dine-in,4.04,0,0,0,Sunny,Medium,9,17,0,11.09,1.0,2025-01-21,17:06:00,18:02:00,51,78,17,1,0,27,0.4,10.8,16.2
DEL10272,Delhi,Cloud Kitchen,3.68,0,0,0,Cloudy,Medium,7,10,1,12.01,1.0,2025-02-01,22:31:00,23:20:00,34,74,22,5,1,40,0.4,16.0,24.0
DEL10273,Delhi,Dine-in,4.19,0,0,0,Cloudy,Medium,10,19,1,8.3,1.0,2025-02-04,06:21:00,07:06:00,35,66,6,1,0,31,0.4,12.4,18.599999999999998
DEL10274,Bangalore,Cloud Kitchen,4.13,0,0,0,Stormy,Low,5,11,2,4.21,1.3,2025-01-13,13:51:00,14:42:00,32,69,13,0,0,37,0.4,14.8,22.2
DEL10275,Delhi,Home Kitchen,4.02,0,0,0,Rainy,High,6,16,1,9.15,1.7,2025-01-10,14:59:00,15:57:00,48,106,14,4,0,58,0.4,23.200000000000003,34.8
DEL10276,Delhi,Cloud Kitchen,3.62,0,0,0,Sunny,Medium,12,22,0,8.8,1.0,2025-01-24,07:42:00,08:09:00,22,42,7,4,0,20,0.4,8.0,12.0
DEL10277,Hyderabad,Dine-in,3.8,1,0,0,Sunny,Medium,5,11,0,9.84,1.2,2025-01-13,21:00:00,22:09:00,55,93,21,0,0,38,0.4,15.200000000000001,22.8
DEL10278,Kolkata,Cloud Kitchen,3.29,0,1,1,Sunny,High,21,10,1,3.86,2.2,2025-01-26,16:02:00,17:19:00,62,94,16,6,1,32,0.4,12.8,19.2
DEL10279,Bangalore,Dine-in,4.03,1,0,0,Sunny,Medium,7,11,0,10.76,1.2,2025-01-16,21:27:00,22:28:00,47,83,21,3,0,36,0.4,14.4,21.599999999999998
